material_id,formula,exfoliation_energy (J/m^2)
3521,Ni2ScSi3,4.020808623690462
1712,F2V,0.3246429510586514
4912,HAgO2,0.5134397560837688
3869,Ba2Mn3O8,0.13034449312046315
4641,I2Zr,0.2891461039787705
1890,FIn,0.34307312070721524
777,CP2,0.4116758748285559
5160,CNNaS,0.20445443107480651
1402,SeV2,0.46152001540312076
4247,BiIMnSe2,0.8886441016296783
27,Mo3S4,0.44587594390248414
761,Br2Sc,0.3426099601041055
2151,F2Pb,1.540709234782002
4283,Ba2O8Ti3,0.10887672479750185
1688,Te5Ti,0.31626513151266383
2225,HfTe,0.41682394834846104
4442,Bi2Se3,0.3593744328435173
5089,O8Sn3Zn2,0.9011306952370934
3044,BiMg,0.5885964349346309
4386,Mn2O6Ti,0.37908451385932357
1429,Cr3S4,0.45068775542506334
3332,ClSTi,0.3527931257692587
216,PbSb,0.6284368493021805
5184,Be2Cl6Te7,0.40829223970603107
5576,LiNiO4P,0.8773598968155765
4003,F7Mn2,0.241336798288541
2993,SeTi,0.351331352513304
536,I3Tl,0.2576958646509354
2273,PbS,0.30555802934181386
768,NSn,0.5437918209293461
4061,NbO10V3,0.40139983843796356
3253,MgTi,0.5231640964600784
5441,H6O8Se2Zn,0.760763227052579
1926,NiTe,0.6396735118981997
2017,Cl4Zr,0.0007892657326961209
2414,TeY,0.03441596453669925
1548,In2Te5,0.35160614461239176
5584,H4Mg3O9Si2,0.6003754051063667
