# c0 + a0 * (cbrt(var:thermal_conductivity) / (ave:bulk_modulus * ave:atomic_volume)) + a1 * ((ave:atomic_number / ave:atomic_weight) * (ave:atomic_radius_rahm - ave:atomic_radius)) + a2 * ((var:thermal_conductivity * var:boiling_point) / (ave:boiling_point^2)) + a3 * ((|ave:atomic_volume - ave:Polarizability|) / sqrt(ave:atomic_weight))
# Property Label: $bandgap$; Unit of the Property: energy
# RMSE: 1.12493124584645; Max AE: 4.4753475028332
# Coefficients
# Task   a0                      a1                      a2                      a3                      c0
# all ,  1.670730994972521e+01, -5.358316290237519e-02, -3.794450825704627e-05,  1.281828774755674e+00,  1.264193645822197e+00, 
# Feature Rung, Units, and Expressions
# 0;  2; force^-1 * length^-1.33333 * power^0.333333 * temperature^-0.333333; 15|cbrt|7|4|mult|div; (cbrt(var:thermal_conductivity) / (ave:bulk_modulus * ave:atomic_volume)); $\left(\frac{ \left(\sqrt[3]{ var:thermal_{conductivity} }\right) }{ \left(ave:bulk_{modulus} ave:atomic_{volume}\right) } \right)$; (nthroot(var:thermal_conductivity, 3) ./ (ave:bulk_modulus .* ave:atomic_volume)); var:thermal_conductivity,ave:bulk_modulus,ave:atomic_volume
# 1;  2; length * mass^-1;                                 1|5|div|3|2|sub|mult; ((ave:atomic_number / ave:atomic_weight) * (ave:atomic_radius_rahm - ave:atomic_radius)); $\left(\left(\frac{ ave:atomic_{number} }{ ave:atomic_{weight} } \right) \left(ave:atomic_{radius, rahm} - ave:atomic_{radius}\right)\right)$; ((ave:atomic_number ./ ave:atomic_weight) .* (ave:atomic_radius_rahm - ave:atomic_radius)); ave:atomic_number,ave:atomic_weight,ave:atomic_radius_rahm,ave:atomic_radius
# 2;  2; length^-1 * power * temperature^-2;               15|9|mult|6|sq|div; ((var:thermal_conductivity * var:boiling_point) / (ave:boiling_point^2)); $\left(\frac{ \left(var:thermal_{conductivity} var:boiling_{point}\right) }{ \left(ave:boiling_{point}^2\right) } \right)$; ((var:thermal_conductivity .* var:boiling_point) ./ (ave:boiling_point).^2); var:thermal_conductivity,var:boiling_point,ave:boiling_point
# 3;  2; length^3 * mass^-0.5;                             4|0|abd|5|sqrt|div; ((|ave:atomic_volume - ave:Polarizability|) / sqrt(ave:atomic_weight)); $\left(\frac{ \left(\left|ave:atomic_{volume} - ave:Polarizability\right|\right) }{ \left(\sqrt{ ave:atomic_{weight} }\right) } \right)$; (abs(ave:atomic_volume - ave:Polarizability) ./ sqrt(ave:atomic_weight)); ave:atomic_volume,ave:Polarizability,ave:atomic_weight
# Number of Samples Per Task
# Task, n_mats_train            
# all , 1143                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      ,  Feature 3 Value      
3864        ,  2.564400000000000e+00,  3.610620130597575e+00,  7.774199645411675e-03,  3.278126957827184e+01,  2.535600061334104e+03,  3.174586814753906e+00
4337        ,  0.000000000000000e+00,  6.903360408618902e-01,  6.998458513675899e-03,  3.207338382081621e+01,  8.268607648474649e+01,  8.042788806102761e-01
5030        ,  2.814400000000000e+00,  4.175472583056577e+00,  4.858431137958857e-03,  3.376252281269642e+01,  4.860070896331985e+02,  3.633598943918489e+00
3401        ,  2.284600000000000e+00,  3.618042815471620e+00,  1.247245464305120e-02,  2.997026557791634e+01,  4.209830674149594e+03,  3.051195025875855e+00
4395        ,  9.707000000000000e-01,  1.017731320836876e+00,  1.698008679950941e-03,  3.265194799745443e+01,  2.424470713553946e-01,  1.150522125035696e+00
3783        ,  2.028500000000000e+00,  5.432372237838224e-01,  3.699970656151744e-02,  3.583475209236882e+01,  2.190071331616376e+04,  1.101573935918722e+00
3244        ,  0.000000000000000e+00,  7.456329010288330e-02,  3.821163559739605e-02,  4.126263432561097e+01,  1.166211582602228e+04,  6.439640988180021e-01
4783        ,  0.000000000000000e+00,  5.507502947439257e-01,  1.678253556843193e-02,  4.453014411151138e+01,  1.010669636250120e+03,  1.116046840235370e+00
4549        ,  4.942399999999999e+00,  4.619721022491505e+00,  1.045500954483727e-02,  2.406799765844908e+01,  3.949953306310028e+03,  3.604514782147830e+00
4061        ,  1.667600000000000e+00,  2.014996929638763e+00,  5.308669306750719e-03,  2.364878898995689e+01,  6.704178169508294e+02,  1.524950388123713e+00
4195        ,  5.205000000000000e+00,  3.669292656039270e+00,  4.613318402586350e-03,  2.599148346486562e+01,  2.476775836651769e+02,  2.910003925578934e+00
3948        ,  2.504600000000000e+00,  1.080268250917757e+00,  2.598624445633312e-02,  2.771311310837990e+01,  1.666383167842559e+04,  1.169556766857840e+00
5733        ,  3.228000000000000e-01,  8.923366566860244e-01,  7.527458873110652e-03,  3.697369395674524e+01,  1.849032613791518e+02,  1.162840920259473e+00
3014        ,  1.998000000000002e-01,  1.742617754377723e+00,  9.385392660786269e-03,  3.232226599874757e+01,  1.025338813995788e+03,  1.632397951317218e+00
3200        ,  0.000000000000000e+00,  9.863505226338471e-01,  3.217204233243594e-02,  2.580404185799908e+01,  2.835301469662617e+04,  1.281881016320857e+00
4713        ,  3.813500000000000e+00,  2.765389207116489e+00,  2.348024461654043e-02,  2.758037313581179e+01,  2.566726355220522e+04,  2.777811847690817e+00
4838        ,  3.014200000000000e+00,  2.289751144894112e+00,  2.496414368916986e-03,  1.913550723122717e+01,  1.643632740987075e+01,  1.567926886632812e+00
5828        ,  3.484800000000000e+00,  2.145268325535947e+00,  1.181475218366239e-02,  2.382027604392657e+01,  2.727653752637651e+03,  1.609846186653146e+00
3302        ,  1.491900000000000e+00,  2.542582292309798e+00,  4.752665000907631e-03,  2.711669347134785e+01,  4.888185288926857e+02,  2.083375435298698e+00
4858        ,  3.400500000000000e+00,  3.162650853446067e+00,  5.934742988253214e-02,  2.987605964810911e+01,  9.009061147855788e+03,  2.223089014770119e+00
5817        ,  3.843800000000000e+00,  2.158683586446041e+00,  1.355769063885467e-02,  3.294579786513837e+01,  8.094098205906079e+01,  1.900713081667958e+00
4024        ,  4.102000000000000e+00,  2.452066256481864e+00,  2.057045447965127e-02,  2.565233023756209e+01,  2.314768685707327e+03,  1.799430194375108e+00
3286        ,  0.000000000000000e+00,  5.385319194533797e-01,  3.405568667226351e-02,  3.789788464596386e+01,  7.587594350952801e+03,  7.988238711391666e-01
3491        ,  8.259000000000001e-01,  1.425124489529865e+00,  1.400674579689961e-03,  3.491558104613719e+01,  3.566010860310700e-01,  1.566847442497159e+00
3791        ,  2.952400000000000e+00,  2.394831744167393e+00,  1.241087179965322e-02,  2.465037235897924e+01,  1.340624426654284e+03,  1.790410789632729e+00
5408        ,  2.319000000000000e+00,  2.006266350876697e+00,  1.613115500432298e-02,  2.350453612105867e+01,  5.164831422671545e+03,  1.504092366315435e+00
5318        ,  2.948200000000000e+00,  2.236832699897728e+00,  1.076372200957918e-02,  2.768868283155837e+01,  1.014055539584134e+01,  1.776242069293799e+00
5280        ,  9.822000000000002e-01,  5.497880320604130e-01,  5.296095269918451e-03,  3.344202883722073e+01,  3.149930627379879e+02,  7.809099285291927e-01
3825        ,  1.613500000000001e+00,  1.998793052950640e+00,  1.830554044928933e-02,  3.302953322901296e+01,  2.715988679010019e+03,  1.795596127056830e+00
5053        ,  0.000000000000000e+00,  1.393789914658292e-01,  3.953207651610700e-03,  3.471410341639347e+01,  6.988747007992210e+01,  5.241582943062227e-01
3762        ,  3.050900000000000e+00,  1.063979656951419e+00,  3.807886554565691e-03,  3.846374821247503e+01,  1.922660597305647e+02,  1.407731854005724e+00
3250        ,  1.199900000000000e+00,  7.057214923976732e-01,  8.131257967355756e-03,  3.385950483200591e+01,  5.782012165658018e+02,  8.908485641498389e-01
3012        ,  0.000000000000000e+00, -6.805745608884091e-01,  1.180266109860606e-02,  4.432455637985740e+01,  1.425001231123053e+02,  1.860608085540562e-01
5063        ,  0.000000000000000e+00, -5.433156132630953e-01,  1.637847876951048e-02,  3.918988739652772e+01,  1.160162578022935e+02,  1.807629880826693e-02
3895        ,  0.000000000000000e+00,  1.955092270352046e+00,  9.511798288030031e-03,  3.383789399174119e+01,  1.641436288166906e+02,  1.834372768010610e+00
4129        ,  2.116100000000000e+00,  3.079373864151550e+00,  3.486845011871673e-04,  2.029613911835471e+01,  2.636990913968842e-02,  2.259964064316490e+00
4917        ,  2.182400000000000e+00,  9.953045311995294e-01,  3.037679274698885e-02,  3.724255460648003e+01,  3.844049876219967e+01,  9.522557879150411e-01
5320        ,  0.000000000000000e+00,  6.645477068199278e-01,  2.585037392399934e-02,  3.523089479909483e+01,  5.582031188312910e+03,  8.332267743553573e-01
4778        ,  3.289100000000000e+00,  1.975140441211972e+00,  2.091496052604818e-02,  2.116326314404294e+01,  1.141523403529310e+04,  1.504611320933888e+00
5692        ,  2.643300000000000e+00,  3.699448889525081e+00,  9.593276663039876e-02,  1.924267897060966e+01,  9.062338498774901e+02,  1.480655618294805e+00
3460        ,  0.000000000000000e+00, -2.069155762026496e-01,  3.042187314110056e-03,  3.682952432746912e+01,  2.843092682817126e+01,  3.530777430651888e-01
3363        ,  3.151200000000000e+00,  2.044935643748560e+00,  5.682578598499577e-03,  2.371071051963174e+01,  2.556733697059574e+02,  1.533744365299252e+00
3025        ,  0.000000000000000e+00,  4.872261203208458e-01,  1.359435703095183e-02,  3.398174655606940e+01,  3.124562580759076e+01,  6.381058183833977e-01
3704        ,  2.006600000000000e+00,  1.398080033101037e+00,  1.455756079759782e-02,  3.306440594010777e+01,  1.850718518040458e+02,  1.302347591165274e+00
5803        ,  2.048100000000000e+00,  1.183300991727450e+00,  1.108684219248400e-02,  3.326531457741312e+01,  5.771824699460015e+03,  1.353804728973782e+00
3368        ,  0.000000000000000e+00,  1.455965747149056e-01,  4.134226572518151e-02,  3.263039433891976e+01,  2.481205907280145e+03,  2.595725382420461e-02
3042        ,  0.000000000000000e+00,  3.534328271846797e-01,  4.854661958347788e-03,  3.484833459359621e+01,  3.330744104178710e+02,  6.928017149669233e-01
4312        ,  5.035999999999996e-01,  3.404496401268463e-01,  3.288445869969233e-02,  2.383948628591976e+01,  3.196503323862603e+04,  7.935051195125555e-01
4974        ,  1.457600000000000e+00,  1.104864845056659e+00,  1.864095861213974e-02,  3.554524918675683e+01,  1.722443519636808e+03,  1.169590748311818e+00
3753        ,  0.000000000000000e+00,  6.804041599745123e-01,  2.533651414925889e-02,  3.939883807327995e+01,  1.255549943164606e+03,  8.984515917619099e-01
5374        ,  2.020000000000000e+00,  1.580520282684173e+00,  8.577515862580765e-03,  2.173753470598939e+01,  7.505798462814970e+02,  1.065872208579059e+00
5835        ,  0.000000000000000e+00,  1.260277011770444e+00,  3.012130574597800e-02,  2.375028557404192e+01,  3.524803987080666e+04,  1.640564150991949e+00
4198        ,  4.097700000000001e+00,  2.023568303129324e+00,  2.742414669992069e-03,  4.690333239311762e+01,  1.681230843388083e+02,  2.522306096668589e+00
5614        ,  1.138500000000000e+00,  2.331863028638268e+00,  8.353589425950509e-03,  2.106805565225342e+01,  1.587615603954244e+03,  1.651732094196270e+00
4087        ,  0.000000000000000e+00,  7.275640610064044e-01,  4.452738429644334e-03,  3.589879099121869e+01,  2.325980630552371e+01,  1.024653610197387e+00
5415        ,  1.726200000000000e+00,  3.325222870752610e+00,  5.023150378437768e-03,  2.174406556109591e+01,  4.901048738460486e+02,  2.465866387489116e+00
5656        ,  2.185500000000000e+00,  2.432389484303283e+00,  2.275712486377295e-02,  2.678092869101760e+01,  3.467217482332621e+03,  1.836871096438965e+00
5560        ,  3.030600000000000e+00,  2.043859406651741e+00,  7.032611618321896e-03,  1.958660304072041e+01,  3.051306058544286e+02,  1.344376054690353e+00
4422        ,  4.267999999999996e-01,  1.211093124547592e+00,  2.330089346323528e-02,  2.028233902422938e+01,  4.991726792865074e+04,  1.980359889391479e+00
3253        ,  0.000000000000000e+00, -8.109930764806352e-01,  1.764788153757679e-02,  4.475419830405144e+01,  9.481971022856191e+02,  4.994038456752285e-02
4771        ,  2.747500000000000e+00,  2.204364960546792e+00,  1.290272766556685e-02,  2.361635159930182e+01,  3.830726046759718e+03,  1.665897440820840e+00
4474        ,  1.164100000000000e+00,  1.473409008741348e+00,  1.896865043270877e-02,  3.694204229326494e+01,  4.121641382721491e+02,  1.472436189354563e+00
5360        ,  2.079200000000000e+00,  2.773889140269531e+00,  1.342253424581631e-02,  2.556534613447444e+01,  3.684893203225564e+03,  2.180583457552458e+00
4604        ,  2.293100000000000e+00,  1.558400955373163e+00,  1.552649526624047e-02,  4.284298095092885e+01,  6.172125814895180e+01,  1.819904340543488e+00
3240        ,  1.162500000000000e+00,  6.835261680061436e-01,  5.083402049257333e-03,  4.127441172955565e+01,  2.028843698595543e+02,  1.212107618582625e+00
3813        ,  0.000000000000000e+00,  3.042631306648159e-01,  1.033752605483611e-02,  4.088387533346293e+01,  1.056253968203529e+03,  8.566851080650789e-01
5209        ,  1.572700000000000e+00,  1.529935868677147e+00,  1.911417573561661e-02,  3.058193670653388e+01,  4.947359549853916e+01,  1.238035799577212e+00
5328        ,  0.000000000000000e+00,  1.053361174869624e-01,  6.044808989822944e-03,  2.881875912685219e+01,  3.461758513368137e+00,  2.219341612159233e-01
3977        ,  3.184500000000000e+00,  3.509655773209449e+00,  4.782798573818422e-03,  1.871042244019116e+01,  1.810914927997771e+02,  2.476921670775711e+00
5496        ,  2.170000000000000e+00,  1.869716856249754e+00,  3.036959098570476e-02,  3.726996092242502e+01,  4.784455445588834e+01,  1.635933681349736e+00
5233        ,  6.469999999999976e-02,  1.382163959893080e+00,  2.457194198167227e-02,  2.069915009922726e+01,  2.303010294881551e+04,  1.318765157887952e+00
3239        ,  9.895999999999999e-01,  1.450283647401876e+00,  4.565626556402345e-03,  2.967898212930936e+01,  6.688594165303486e+00,  1.326509613999942e+00
3652        ,  1.815100000000000e+00,  1.492177024837282e+00,  1.003732930694178e-02,  2.963612176805003e+01,  7.185467781412814e+03,  1.498587664048425e+00
5796        ,  1.643200000000000e+00,  2.009165307937488e+00,  1.120187274292202e-02,  2.180222188486148e+01,  3.716638751572174e+03,  1.456572496763886e+00
3332        ,  0.000000000000000e+00,  9.483612072825017e-01,  8.015982742423575e-03,  4.062201895633751e+01,  1.009898897629918e+02,  1.350203988381890e+00
5833        ,  5.220599999999999e+00,  1.848538639345834e+00,  2.079856619156996e-02,  4.586235871303500e+01,  3.531227333413563e+03,  2.206455245871849e+00
2997        ,  0.000000000000000e+00, -2.299590623933424e-01,  7.377456919275013e-03,  4.319562865902972e+01,  8.660729545109758e+01,  5.464337550633914e-01
4903        ,  1.562900000000000e+00,  1.528038478698532e+00,  6.060439436903579e-02,  3.323160284548516e+01,  1.485634926219866e+04,  1.244846206676355e+00
5700        ,  2.603800000000000e+00,  1.642663726119004e+00,  1.395183895195736e-02,  2.195391535116000e+01,  1.097123277737078e+03,  1.063607273674229e+00
5019        ,  1.267900000000000e+00,  2.571821023531820e+00,  1.802159665926440e-02,  3.005057102526132e+01,  1.143611610032591e+03,  2.075264225346409e+00
3728        ,  0.000000000000000e+00,  5.079815971660543e-01,  6.039015337988286e-03,  3.647621534249916e+01,  1.689303209989435e+03,  9.061296185067171e-01
3412        ,  4.977500000000000e+00,  2.022232171794006e+00,  1.800069341630230e-02,  3.133641137679431e+01,  9.865294122678398e+01,  1.669601101820461e+00
4657        ,  7.240000000000002e-01,  6.717742598248126e-01,  5.388671429174785e-03,  3.564450047273873e+01,  2.148565635926643e+02,  9.639728305440479e-01
4615        ,  0.000000000000000e+00,  3.219550947389490e-01,  1.237830172657370e-02,  4.449309609860069e+01,  6.794857491489151e+02,  9.836078882387932e-01
5698        ,  2.943900000000000e+00,  2.212112892178327e+00,  6.831813387113409e-03,  1.893078116314734e+01,  3.561029120815987e+02,  1.452347879891969e+00
4055        ,  1.163999999999996e-01,  1.003186092871906e+00,  2.349657010892347e-02,  2.297703300313525e+01,  3.554290735872573e+04,  1.502750015909484e+00
5843        ,  9.450000000000003e-02,  1.851260420442208e+00,  1.492050742769698e-02,  3.069542069642337e+01,  1.540522543842574e+03,  1.592254262450711e+00
3429        ,  4.021700000000000e+00,  2.972802162337763e+00,  5.696343201054894e-03,  2.646389631436278e+01,  3.090812985580723e+02,  2.374096455109528e+00
3238        ,  0.000000000000000e+00,  1.151142024059064e-01,  1.146321157970964e-02,  3.840502730605220e+01,  1.336576550714821e+03,  5.991281497201059e-01
3757        ,  1.403600000000000e+00,  1.862908253142112e+00,  1.468671332587705e-02,  3.176642656697144e+01,  2.179887096927408e+03,  1.668085107203531e+00
4089        ,  4.025900000000000e+00,  2.829762770051890e+00,  8.749970612868887e-03,  1.277095740119853e+01,  7.976796551563569e+02,  1.664775006057676e+00
5882        ,  0.000000000000000e+00,  3.267167330089614e+00,  1.009766313189370e-02,  2.238796984944695e+01,  2.155906888890895e+03,  2.430661583012251e+00
3906        ,  1.246300000000000e+00,  2.265297886316756e-01,  4.417957153764584e-03,  3.878165174580389e+01,  4.005303975564377e+02,  7.659099832424432e-01
4715        ,  0.000000000000000e+00,  4.040758320972725e-01,  1.235209362151801e-02,  4.035997029280395e+01,  2.613905494660706e+03,  9.325037592480439e-01
3782        ,  1.082200000000000e+00,  5.498351418131606e-01,  2.501065840010576e-02,  3.694867091021768e+01,  1.439677615509066e+04,  1.087419744044608e+00
5548        ,  0.000000000000000e+00,  4.619738651705347e-01,  2.216139669966990e-02,  2.316672509940209e+01,  2.948791356995666e+04,  9.266242918042058e-01
3230        ,  0.000000000000000e+00,  4.795426741590028e-01,  5.777654835321183e-03,  3.330044829785142e+01,  1.446108676807412e+02,  7.088704125263748e-01
3651        ,  2.001500000000000e+00,  2.083066478575212e+00,  4.191395673751585e-02,  3.203970744372363e+01,  7.898101013998089e+00,  1.432088244025017e+00
4769        ,  1.221900000000000e+00,  3.782248585303863e-01,  8.611895163885833e-03,  4.304832503133269e+01,  5.193933422157345e+02,  1.011463601281998e+00
4131        ,  8.060000000000000e-01,  1.134902438395832e+00,  1.472210656249873e-02,  3.295626119256649e+01,  2.366254559831419e+01,  1.085590055643491e+00
3745        ,  2.101100000000000e+00,  8.389594587585256e-01,  1.681041807802256e-02,  3.512067248399033e+01,  2.945666687415805e+02,  9.259917341873695e-01
3293        ,  2.504400000000000e+00,  4.788814624777643e-01,  1.646407001398359e-02,  3.641507456952255e+01,  1.509633457985634e+03,  7.396734154693984e-01
5240        ,  1.568900000000000e+00,  1.966182486939768e-01,  3.990833676701919e-02,  3.877833011549046e+01,  3.163332899826852e+04,  1.204404499543640e+00
4029        ,  2.932100000000001e+00,  2.343687123565140e+00,  2.359718403761938e-02,  2.870522074310147e+01,  1.373729784906857e+03,  1.775190318154660e+00
3226        ,  0.000000000000000e+00,  4.724119543995365e-01,  8.021440005138008e-03,  4.338307720033562e+01,  4.549539264736594e+01,  1.092603353025207e+00
4324        ,  0.000000000000000e+00,  7.924334281487272e-01,  3.534976660801716e-02,  4.281603923878306e+01,  2.882830878236296e+04,  1.814388260549460e+00
4839        ,  2.247100000000000e+00,  1.781477386891475e+00,  3.760725537618352e-03,  2.348950336474622e+01,  6.640926316911421e+00,  1.336641866364384e+00
3316        ,  0.000000000000000e+00,  1.057073500633237e+00,  1.734097394912763e-02,  3.924916909068101e+01,  6.048116659055507e+02,  1.270998718953812e+00
4618        ,  9.976000000000003e-01,  6.726166949609528e-01,  4.015476804863781e-02,  3.561498625416260e+01,  5.438680152761392e+03,  6.648911027448483e-01
3455        ,  0.000000000000000e+00,  6.338392843069653e-01,  1.111546143794812e-02,  3.354085563637091e+01,  6.389897292617011e+02,  7.843539490718949e-01
3479        ,  2.809000000000000e+00,  2.259465761456524e+00,  2.132618310235786e-03,  1.886845422068728e+01,  1.511183069375358e+01,  1.537839301590126e+00
5562        ,  3.304500000000000e+00,  4.261138388004491e+00,  1.001013154057382e-02,  2.505435159007655e+01,  3.427655330738647e+03,  3.356340999117004e+00
3645        ,  0.000000000000000e+00,  3.863264231809296e-01,  3.134342576645011e-03,  3.797180161482444e+01,  2.285508170213624e+01,  8.622702366101532e-01
3194        ,  0.000000000000000e+00,  1.682580566376515e+00,  4.428949073869778e-03,  3.070178104699650e+01,  1.910721614038810e+02,  1.557727373101428e+00
3324        ,  2.361700000000000e+00,  1.569450087770807e+00,  4.738029455285870e-02,  3.140195173305566e+01,  2.122433832767337e+02,  9.395393246249830e-01
4502        ,  7.188000000000000e+00,  3.214205455813433e+00,  2.055313676197826e-02,  2.573239020424709e+01,  1.373225558440001e+04,  2.735553136517733e+00
3402        ,  0.000000000000000e+00, -4.774446048097487e-01,  4.008867433197602e-03,  4.427078928525115e+01,  1.235554446902654e+01,  4.400136031188982e-01
5728        ,  3.545400000000000e+00,  3.857632116239020e+00,  1.832477874497922e-02,  2.876563309149849e+01,  1.119408862933600e+04,  3.318218929304901e+00
5687        ,  3.023600000000000e+00,  2.797840469972562e+00,  1.100710882152515e-02,  2.206501343338034e+01,  1.780792726166694e+03,  2.028065066225663e+00
5254        ,  4.435099999999999e+00,  2.291767167844794e+00,  1.707637762481228e-02,  2.218757564496720e+01,  1.386765579489577e+03,  1.547612165890884e+00
3620        ,  9.683000000000000e-01,  6.524882451491349e-01,  1.086773253315930e-02,  3.720018095987827e+01,  4.388747841489030e+03,  1.066098909182061e+00
4550        ,  0.000000000000000e+00,  1.637440590719395e+00,  1.752686833470922e-02,  2.025657818177911e+01,  1.385756585872719e+04,  1.319716179886533e+00
3353        ,  1.561700000000000e+00,  8.682399396474603e-01,  8.781106495922271e-03,  3.694705664759155e+01,  5.871189372498779e+03,  1.294913335790399e+00
4091        ,  5.020000000000000e-01,  9.203017761910959e-01,  7.841590115076775e-03,  3.676668914188341e+01,  1.883265907824613e+02,  1.172011220963157e+00
2987        ,  0.000000000000000e+00,  1.161698211545519e+00,  2.952955157193703e-02,  3.480556889102257e+01,  1.369483205680241e+01,  9.905046067031408e-01
3179        ,  0.000000000000000e+00,  1.608996059115835e+00,  2.724339379548888e-02,  2.129478563220804e+01,  2.258700563304506e+04,  1.472687628405434e+00
4225        ,  6.553999999999998e-01,  1.034688244092835e+00,  4.797160506762376e-03,  4.475105266406111e+01,  3.702726160518829e+00,  1.629227268890239e+00
5741        ,  1.094500000000000e+00,  6.900561150361498e-01,  1.539379241793251e-02,  3.386257457018539e+01,  1.057750230566809e+04,  1.080094009680927e+00
5538        ,  0.000000000000000e+00,  8.391889232562358e-02,  1.094663275156605e-02,  4.340071747278583e+01,  9.499748983829152e+02,  7.789109783460973e-01
3710        ,  3.456000000000000e+00,  2.830555086152492e+00,  1.034564233268533e-02,  1.977837112996295e+01,  1.144638594418788e+03,  1.947790584216458e+00
5212        ,  0.000000000000000e+00,  1.731265347791118e-01,  6.175608087557062e-03,  3.952490429421731e+01,  4.741043259864834e+01,  7.219555839160393e-01
4147        ,  2.493800000000000e+00,  2.654416846576033e+00,  5.756063549665317e-03,  1.920682903530630e+01,  1.405230978210297e+03,  1.854021658146108e+00
5595        ,  1.449800000000000e+00,  1.403973319495592e+00,  2.180656712275712e-02,  3.312277197756548e+01,  1.689642878951892e+02,  1.214424876349047e+00
3514        ,  0.000000000000000e+00,  2.942818235601327e-01,  1.156101282946898e-03,  3.610260268328945e+01,  1.904265651078847e-01,  7.374399142127553e-01
4109        ,  3.027700000000000e+00,  1.858613169361859e+00,  1.540616845059930e-02,  2.389129034950513e+01,  2.797337867514058e+03,  1.344437290373214e+00
4805        ,  8.720000000000001e-01,  1.047091195053509e+00,  2.852104394041874e-03,  3.344058456426020e+01,  1.066999727143263e+00,  1.191375450624854e+00
4065        ,  0.000000000000000e+00,  3.985852939457469e-01,  1.439544237623433e-02,  4.214211428735265e+01,  8.171261396827624e+02,  9.228968628589677e-01
4072        ,  9.394999999999998e-01,  1.376571609247576e+00,  8.916580178538381e-03,  2.225242906138978e+01,  2.004079636401721e+02,  9.075828461674433e-01
5492        ,  0.000000000000000e+00,  1.526245994308216e+00,  1.672825646304600e-02,  4.441825960808302e+01,  5.761073548547350e+02,  1.860232178043479e+00
5813        ,  4.605999999999999e-01,  1.631626857612513e+00,  2.460889892085368e-02,  4.163491214621264e+01,  5.623429831000502e+02,  1.722970229265798e+00
5501        ,  0.000000000000000e+00,  3.764251699007941e-01,  5.250801616682801e-02,  3.620856658338420e+01,  8.671300893938384e+03,  3.933143046337592e-01
5626        ,  2.421200000000000e+00,  8.830102649585049e-01,  9.426155104867922e-03,  3.280883467601826e+01,  9.245102921399108e+03,  1.224916285472549e+00
4412        ,  0.000000000000000e+00,  3.339609271049786e-01,  8.281648065625794e-03,  3.825419719165293e+01,  1.075079933848588e+03,  7.972808065550339e-01
4100        ,  0.000000000000000e+00,  5.342152620736866e-01,  1.106077406317341e-02,  3.869618088228111e+01,  4.254191030506605e+02,  9.165279649004278e-01
4901        ,  1.536700000000000e+00,  1.670722676018126e+00,  2.733479803590665e-02,  4.724218698271009e+01,  3.078363625800938e+03,  2.026815853364284e+00
3917        ,  4.013700000000000e+00,  2.812493366650047e+00,  6.595756324444461e-02,  3.161486031542627e+01,  1.288027303071294e+04,  2.051043132074840e+00
4190        ,  0.000000000000000e+00, -1.125497006783364e-01,  7.574579706547003e-03,  3.960145586003312e+01,  5.911969250450651e+02,  5.001524012821258e-01
3963        ,  0.000000000000000e+00,  3.862770091567445e-01,  2.950969324076902e-02,  4.351827420160254e+01,  7.813029518293685e+03,  9.809142495833841e-01
5146        ,  3.059299999999999e+00,  1.859639266391084e+00,  4.173470614335024e-03,  2.071179376125906e+01,  9.288762635003446e+02,  1.303424730754455e+00
5315        ,  1.127500000000000e+00,  6.349286785563719e-01,  6.210520438250307e-03,  4.331817890760069e+01,  9.763519829199451e+01,  1.241822410918029e+00
3834        ,  0.000000000000000e+00,  6.992383059663777e-02,  6.352643890932762e-03,  3.869962856665332e+01,  4.743330112717428e+02,  6.172754462080191e-01
5018        ,  1.576900000000000e+00,  1.967044149768199e+00,  2.999159503511731e-03,  2.360018384077016e+01,  1.815373423402043e+02,  1.501139227702480e+00
3870        ,  1.333400000000000e+00,  5.166319919277281e-01,  3.833771784148746e-02,  2.513745316565880e+01,  4.282960115878822e+04,  1.235742749187835e+00
5337        ,  8.550000000000000e-01,  1.326864411448810e+00,  7.900489567989222e-03,  3.247486110397337e+01,  1.076157483352407e+03,  1.335291351424884e+00
4310        ,  1.386300000000000e+00,  4.646930215819146e-01,  1.909175106476544e-02,  2.135181533347311e+01,  4.858781735357871e+04,  1.458280736156533e+00
5629        ,  8.353000000000002e-01,  2.366504354007893e+00,  4.150423997654459e-04,  3.530573693558898e+01,  3.014830934264929e-02,  2.330397571478107e+00
3775        ,  7.872000000000000e-01,  1.169605789201746e+00,  1.257854624835405e-02,  3.340638517399398e+01,  7.503836118725677e+01,  1.160939412713893e+00
3146        ,  0.000000000000000e+00,  7.878374516131524e-01,  1.787914260827592e-02,  2.917259494226253e+01,  6.783997869658539e+03,  8.156368615267943e-01
3936        ,  7.376000000000000e-01,  1.339243913636918e+00,  7.203130328153075e-03,  3.109131011858488e+01,  7.147478367419850e+02,  1.285504631656787e+00
5518        ,  0.000000000000000e+00,  4.224120571681284e-01,  1.299903905087751e-03,  3.571964353301448e+01,  6.562044971281165e-02,  8.195123270492849e-01
4299        ,  3.159100000000000e+00,  2.493371165833772e+00,  1.089408156567508e-02,  2.169748086171061e+01,  9.187082125730112e+03,  1.995887234101168e+00
4572        ,  2.515200000000000e+00,  2.098484684745537e+00,  1.542434979393554e-02,  2.473469797087030e+01,  8.864316756385084e+03,  1.746182626957830e+00
4645        ,  3.145100000000000e+00,  1.909609988557338e+00,  1.584584130456124e-02,  3.000647886537417e+01,  8.353568002917790e+01,  1.553785314654024e+00
