,exfoliation_energy (J/m^2),ave:Polarizability,ave:atomic_number,ave:atomic_radius,ave:atomic_radius_rahm,ave:atomic_volume,ave:atomic_weight,sum:boiling_point,sum:hhi_r,var:boiling_point,var:c6_gb,var:evaporation_heat,var:hhi_p,var:hhi_r,var:melting_point,var:sound_velocity,var:thermal_conductivity,r1_1term,r1_2term,r1_3term,r1_4term,r2_1term,r2_2term,r2_3term,r2_4term
684,0.2914748624362544,2.56775,18.0,134.017710626336,180.5,14.900000000000002,39.97517737,8510.06,25000.0,2873840.006268751,91298.40750000002,44553.234675,541875.0,7921875.0,895552.33516875,657833.2702812915,4217.192018866875,0.48177191981498,0.4883049325508977,0.3539783703690992,0.3475882061987745,0.45284687045648636,0.4517644320463945,0.4496170633733301,0.44072515760419534
3817,0.6702661840125257,2.1014285714285714,20.857142857142858,147.49804063664297,190.14285714285714,17.34285714285714,47.68627714285714,2731.9,24200.0,27534.00736734694,28287.20204081633,141.92343496757434,3951020.4081632653,3773469.387755102,22481.14489795918,1802263.1966906174,0.03641605232653061,0.3270324845605874,0.44492898968713934,0.4657022815776078,0.45653664133156735,0.4054951954593167,0.5575425522933699,0.5544649894470907,0.5073670374047315
2513,0.9088018887705679,5.82,29.200000000000003,142.60000000000002,226.8,15.579999999999998,65.1632,13718.944,14000.0,641712.1322342401,60722.16,11052.758399999999,1622400.0,240000.0,450.38937599999986,1636750.6446025842,1605.701286,0.6185900980602769,0.5055991242681692,0.6372161989254836,0.5772862123221432,0.575367508206268,0.5645036016463417,0.562985928095141,0.6505514739138236
2717,0.30626487624546744,3.9374999999999996,39.0,157.91648110356,225.75,22.225,90.368,2903.7,24100.0,465767.101875,18841.6875,5144.364299999999,3967500.0,2296875.0,76320.75,170070.34502951748,106.92269999999999,0.16501170755127992,0.4296270365792325,0.26240599054592745,0.2845113539659334,0.4025432563351773,0.4482852697890401,0.4456968740063202,0.28467078720004896
5254,1.3176713225133079,7.823999999999999,7.7142857142857135,145.97224017794758,191.1428571428571,13.957142857142856,15.705142857142857,6629.768,22800.0,211221.09504440817,384018.17714285717,3636.695211936766,1141224.489795918,2673469.387755102,50737.622224489794,6469927.8955963645,1472.3340456480983,0.811502912538518,0.6978896699059898,0.9593596631063104,0.8977834075393564,0.788309405881171,0.9365281839947245,0.9352201059988723,0.8713093754133134
5420,0.35829023135324733,6.726166666666666,18.083333333333332,152.86749518165485,200.91666666666666,15.525000000000002,39.43818283333333,25536.66,30400.0,1497669.36696875,1370785.6940972218,18156.758769952212,2013055.5555555555,1023888.8888888889,414606.82888888894,3718111.4915383104,21167.632418940095,0.6697146280723041,0.5976951233116039,0.6497634094404707,0.6411442857517584,0.6340993853946266,0.6991596522945867,0.6975512406786744,0.6719962781027267
5554,0.46508986478231384,4.883333333333333,47.5,138.33333333333331,224.0,13.649999999999999,115.12133333333333,24166.944,55400.0,2303944.1037439997,29581.25,42369.38472222222,6698888.888888889,13831388.888888888,581529.6722222222,1165923.2897712523,1071.4077284722223,0.6714255755826773,0.6428052757850824,0.6016330417215077,0.5896507974949959,0.6243641347912569,0.49569891403203686,0.49496057419012934,0.4939952037622604
3436,0.4976402398503169,4.31,33.0,139.0,231.0,13.1,74.921595,3504.0,16000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6701844737616813,0.7251614888928422,0.9073472249867787,0.897407514529865,0.6252959258199318,0.8302629955269074,0.8708742862595215,0.9013364971570793
3575,0.5179276158384085,2.6439999999999997,15.14285714285714,138.25795446366186,190.28571428571428,12.242857142857142,31.878285714285717,6758.584,6000.0,1450502.0406240001,11853.507755102039,17170.561112108902,233877.5510204081,193877.55102040817,324089.1510204081,2734963.0664444147,32642.900102790958,0.6271612992077267,0.857654723133574,0.6963503969153751,0.8103345865184213,0.5538765864496689,0.5998273921316735,0.5979159902843214,0.72071656175917
634,0.23704625791899084,3.285,25.5,150.2653630448719,216.0,18.625,57.0275,5247.6,12800.0,522543.0675,31043.926875000005,5728.414518749998,7680000.0,1080000.0,100384.666875,1936836.75,107.91991485187499,0.3217894625820942,0.42088043772154027,0.3709233428519222,0.36267048527825796,0.42352068919602226,0.4713638474028623,0.46886525165821585,0.4077141028581169
3846,0.27617181349578573,1.7775999999999998,17.133333333333333,138.0188913347584,178.2,16.82,38.624602528,7321.12,26200.0,664641.346504889,32081.796622222217,7095.965144888888,4772888.888888888,421155.55555555556,152567.902864,46242.93459679184,11386.570014321956,0.3376188298075973,0.4268254540362699,0.374237844306085,0.36577981750583366,0.397148636376779,0.48674376660796115,0.4839229718879505,0.4447685705439867
5901,1.1992229009629243,3.0596666666666668,11.666666666666666,143.35650242982774,189.44444444444446,14.86111111111111,24.69905822222222,12640.86,68000.0,221791.44820277777,107230.74839506175,2404.828532178197,3091728.3950617285,4000987.654320987,51445.71209166666,3689576.6091636145,395.87729125697774,0.510005508740471,0.5685914068284981,0.6132298350094136,0.6179423749753239,0.484278708773755,0.6022763104696373,0.5997224027219736,0.6026975654405924
3179,0.8847492247967095,3.080888888888889,28.77777777777778,150.8348128924398,201.2222222222222,15.23333333333333,68.09355555555555,7703.96,9100.0,1080197.70491358,42002.153333333335,10340.924333163894,737777.7777777776,280987.65432098764,172289.11055555553,1077404.8024691357,15321.399242640442,0.4913357913474887,0.6060411782118407,0.5142810451782898,0.5693856883014489,0.4819639913488804,0.5460297972238332,0.5437353237380432,0.5774371548034387
3402,2.7044841688482926,9.86,34.666666666666664,144.66666666666666,245.33333333333331,13.766666666666666,78.828,21712.0,12800.0,531824.2222222222,220005.55555555556,12693.555555555555,802222.2222222221,108888.88888888888,185806.08000000002,568888.8888888889,304.22222222222223,0.9299293548701267,0.7067348131204394,1.0323382196902964,0.9193972307117712,0.9227520163000426,0.9034790391857352,0.903604750323449,1.2147803406451145
3959,0.9053982867187843,3.548,31.333333333333332,150.1342802076055,197.66666666666666,13.971666666666664,75.83933333333333,33215.04,32400.0,4626255.7091333335,92008.40333333334,87139.28878352851,5745833.333333332,1965833.333333333,1756736.263125,3144860.833333333,3852.2615125547554,0.5832896162659483,0.7500844334501817,0.3644566744891097,0.5033449030608956,0.5497379133654628,0.5097222573010909,0.5082178341162504,0.5386264820438162
4117,0.2531311602621671,2.9256000000000006,11.8,134.01889133475842,180.8,15.350000000000001,25.387022528,15960.16,37600.0,2033464.5920160005,142823.5264,32900.15545600001,518400.0,577600.0,709954.537744,480572.88887934247,153.4853387664,0.4768704541233467,0.4629599749612745,0.3854922794467991,0.36299143048621335,0.4574932583605601,0.47362481608075135,0.47145206358063096,0.4556025428424547
4087,0.0676122690179077,6.548,43.6,152.4,238.39999999999998,17.02,104.44919999999999,18282.0,37000.0,479176.56,54.0,11668.860000000002,1622400.0,2160000.0,42289.644696,4056.0,162.24,0.5807187624938851,0.4841436768672125,0.5710680105684192,0.5340187006640423,0.5572688058027633,0.5357119309515443,0.5341492898947713,0.5243988459428578
2664,0.2197767540372735,10.366666666666665,30.0,170.70353875871996,236.0,25.633333333333333,66.62866666666666,4841.6,30600.0,451313.33555555553,927521.9999999999,3419.0936888888887,80000.0,6480000.0,159085.60222222222,400445.3433584926,8878.22542222222,0.3256900683052244,0.4704363857947995,0.39719234235593726,0.44595917278717845,0.45394828570383683,0.5271736611398721,0.5247982079407016,0.3418245943937259
906,0.2794184559932832,6.1899999999999995,33.0,156.67690869658125,226.0,17.2,75.134,10366.4,12000.0,1117671.84,74501.70250000001,10474.499025,810000.0,250000.0,16527.673600000002,254520.25,1680.6351198025002,0.5521025005069206,0.5006821973051085,0.5496233174139868,0.5333798394104133,0.5447351100012211,0.5700266364588709,0.568180596233679,0.596364003460597
3838,0.36283918669674275,5.8999999999999995,40.5,147.75,229.0,15.975,95.8295,5518.648,10500.0,486545.66324400005,49768.5,8886.551875000001,5690000.0,5171875.0,6131.335200000001,1993689.0302189244,1179.45050625,0.601835223476831,0.5168124451379352,0.6279366388858545,0.587165131016243,0.5693933338905725,0.5792794395120247,0.5776314720164704,0.5812248277284782
369,0.32480567269743604,4.265,28.5,129.0,223.5,12.55,69.205,10388.0,13800.0,1779556.0,34558.81,51688.0225,0.0,2102500.0,855902.5225,46172025.0,144.0,0.6970454631732372,0.6668297085439381,0.6407107087144084,0.5983172345427205,0.6378777257532365,0.4513437018693842,0.773554622396817,0.5341739144629671
5909,0.2924823233557067,5.465454545454545,48.54545454545455,152.67614079076162,239.45454545454544,21.354545454545455,115.30243818181818,27269.648,72400.0,976158.076312066,35083.71900826447,15545.200619834708,2043305.785123967,2759008.26446281,3249.484462809919,196021.9439903927,1025.9793366942147,0.29258327427501973,0.42701083921894867,0.2796748461396277,0.30213635274980766,0.4333789408157803,0.3719710175928538,0.37002953615214446,0.2686643011616796
1930,0.3000792885655316,3.4,19.5,119.0,214.5,10.55,44.8905,9778.2,16000.0,2209533.6025,4475.61,49461.76,122500.0,4000000.0,1084722.25,41280625.0,175.29760000000002,0.7574162017516848,0.8549191738829283,0.8319480049180863,0.7841978132457168,0.7081715571281131,0.5322449491833073,0.5321260267779232,0.6566125245961276
5210,0.328977771465108,2.6475,19.666666666666664,136.51967847370668,178.83333333333334,16.06666666666667,45.989982633333334,6123.05,12300.0,4375785.658347222,106774.75555555557,78429.46272222223,88888.88888888889,1512499.9999999998,1436006.5723472221,45614.63955463069,450.81152323472224,0.42395873748908497,0.4443746671206652,0.18607096219559738,0.19736102736623623,0.4349266121497826,0.41330809361020304,0.4111148668719415,0.36882417934829503
14,0.37186068141492123,4.638,20.0,135.682409445632,190.0,14.533333333333333,44.64893544,5055.02,8300.0,5119978.666688889,231109.34222222219,75650.12702222222,180000.0,3208888.8888888885,1787902.6802,2513407.7279732544,4291.844481619999,0.6113917074985001,0.5274325834342664,0.4122764533136111,0.38336781397462993,0.5600288493377468,0.5001148496334065,0.498748085603594,0.478953581219458
3673,0.5796013131977336,7.027272727272728,77.54545454545455,166.49810753631448,247.81818181818184,22.1,194.05750363636366,35724.0,127200.0,302288.4669421488,2287.3388429752067,2515.9838429752062,23801.652892561986,214214.87603305787,3704.257190082645,334360.47656647384,8.48195717355372,0.33600571980441174,0.41389446833042776,0.4170016542831668,0.40442376301443683,0.45748357705709414,0.5174988205386142,0.5150722972021371,0.4165989855222911
514,1.1657398628228735,5.039999999999999,48.0,139.0,230.66666666666666,11.766666666666666,114.97572999999998,11704.0,34200.0,2309816.8888888885,9800.0,42554.16888888889,1075555.5555555555,5780000.0,202672.2222222222,204236.44826311816,107.55555555555556,0.7799333347897548,0.9685231089240629,0.8163310460095111,0.9040483425173012,0.7988798540167028,0.6686314420594275,0.6687072945976182,0.6539830314345788
2494,1.2021237520545642,9.571333333333333,18.666666666666664,161.01574277896532,201.66666666666666,22.633333333333333,41.87226877333333,3654.04,12000.0,549145.0133555555,2303802.6755555556,4198.944799999999,1620000.0,500000.0,217127.32020000002,625197.6730031557,271.79150384222226,0.4429564603633308,0.4290906581701277,0.47237757922119583,0.47555287681313674,0.48351562987734487,0.5971331308069263,0.5945921042825122,0.45053110982705746
715,0.31163060270752396,2.81775,17.75,134.017710626336,181.5,14.900000000000002,39.51630237,8856.06,25000.0,3133436.6700187502,119640.27000000002,49679.00188077328,541875.0,7921875.0,1199665.96516875,1852308.3308511572,2698.753643866875,0.4950694393256513,0.4883049325508977,0.3517522113931517,0.34213950861931114,0.46359816278232735,0.4529814120001524,0.4509286670966986,0.43820194642810945
3758,1.4170292808695215,2.801333333333333,9.666666666666666,145.1342802076055,193.66666666666666,12.666666666666664,19.659846166666668,5840.76,4000.0,1560331.7857999997,56291.30888888889,16022.99521486299,268888.8888888889,55555.555555555555,171580.81999999998,5082734.722222222,12269.44624588809,0.6129874098397807,0.891976588603896,0.6710153183670151,0.8321611551880028,0.5547765927649072,0.6140996154433906,0.6121212499661601,0.7420194474310409
173,0.19286343887979843,4.752,37.2,147.2,234.39999999999998,19.1,88.94950479999999,9790.0,49800.0,120984.0,19357.440000000002,0.0,194400.0,9600.0,39443.79840000001,498177.604177242,1.8335270399999999,0.3745540200004376,0.41317778903860614,0.5220279377873702,0.48724027091902256,0.44898211375874963,0.6314257170230221,0.6283768562243887,0.5803603159469778
4175,2.475040660284112,10.536833333333332,9.0,145.0710757985441,199.49999999999997,13.274999999999999,19.30298386,12303.380000000001,28600.0,1589883.1735472218,409767.0822222221,25157.231162993423,1338888.8888888888,2584722.222222222,554369.4938472223,5695635.550818687,1445.3472450932554,0.9920819610630042,0.7848343039796504,1.0696964544221923,0.963201142080821,1.0360132252792416,1.1153463550820242,1.1155059717194131,0.9689434447408627
237,0.38620701028158233,6.140000000000001,49.5,152.0,233.5,15.4,117.7341,14992.0,25200.0,373321.0,4225.0,10434.6225,722500.0,3062500.0,65638.43999999996,25.0,45582.25,0.6451851370816193,0.6012519890552777,0.6729009050026683,0.6667901936882225,0.6136686743200692,0.6182661635364014,0.6168310920766528,0.6395635974936731
200,0.8557564679456915,5.379999999999999,37.666666666666664,138.0,226.99999999999997,13.766666666666666,86.94916666666667,5916.2,20000.0,2056256.802222222,50138.88888888888,41914.775555555556,222222.2222222222,888888.8888888888,679778.0,404999.99999999994,4965.3934222222215,0.6916378052388976,0.6251099617583482,0.6233660318254803,0.5913487939668016,0.6444796691272386,0.5066506677647065,0.5060750932008727,0.47414960061475253
4807,1.0940550400149511,2.66769825,10.75,124.35071015570415,180.5,12.3,22.21275,3223.6600000000003,5831.551458774641,1639303.2004250002,53623.65451875001,20369.66662263526,1683673.5206669555,1433449.3275335515,585571.7655187501,3577889.0625,1197.668485998475,0.6253823779436911,0.6388225006566008,0.6756827428898576,0.6323380297833852,0.5316490059455834,0.5534060977202031,0.5515313781083616,0.6460037604796647
5704,0.24240820994107024,9.6875,49.5,157.55469358729724,247.0,24.224999999999998,117.4048125,9967.0,34000.0,1864605.421875,916597.6875,19810.78171875,4501875.0,907500.0,371870.416875,21.80954902864255,51.3629251875,0.3644745002113491,0.4914759012595491,0.30740022172543263,0.3918676086923105,0.45638468599445786,0.3694972413484217,0.3677895130558576,0.2181875142600762
2168,0.23358996361555398,4.446666666666666,49.0,142.0,224.66666666666663,14.399999999999999,118.30285633333332,9992.4,26000.0,1000546.58,8363.555555555555,17459.57555555555,268888.8888888889,5555555.555555555,159642.63475555554,576022.2222222222,22681.660088888886,0.6083066829720244,0.5998892244422742,0.6130187748939333,0.6053929479744338,0.5668874570170415,0.5249004131912974,0.5234926359742924,0.5283296475175507
5787,0.5192840441338713,5.081111111111111,44.0,146.22222222222223,230.22222222222223,16.011111111111113,105.43055555555556,28913.0,93600.0,734626.8172839505,12579.555555555555,11543.398024691358,3540246.913580247,3151111.111111111,84882.26172839504,2347088.0987654324,701.8149135802469,0.5563577067503352,0.5033076784747443,0.5629095439667371,0.5318781826189287,0.5345635074190338,0.515937310891481,0.5142612670581285,0.4819178897235741
5697,0.3023773343805702,3.8366666666666664,33.99999999999999,155.63637517708082,224.33333333333331,19.5,78.02133333333332,6227.0,19000.0,1134214.1622222222,74296.26888888888,16335.982688888887,548888.8888888889,7028888.888888888,19646.526666666672,1153152.923087053,995.6393580466665,0.3045913373482927,0.4179634105680048,0.28323237027953835,0.28739865101352113,0.42790312243617884,0.41299707076798303,0.41080799506782983,0.31265659946604035
3479,0.6514274743517993,3.0387500000000003,32.25,153.8758876946302,199.625,16.6375,78.194475,21919.8,77600.0,621685.8350234375,54665.73984375,4381.188126878136,4230000.0,6276875.0,73312.86609375,770392.87109375,11.40563121009375,0.4144066859739196,0.5168019637649226,0.4743182626114122,0.49736979151227845,0.45019549052142716,0.5491958546914882,0.5465772788763992,0.5070844278485871
191,0.3111967368142345,2.975,25.5,143.67690869658125,215.0,17.6,57.2105,4786.8,28000.0,129420.0625,4617.2025,385.92602500000004,122500.0,6250000.0,25249.21,2471184.0,0.0653058025,0.3598203683826139,0.42483781936005016,0.48478717559587836,0.45711925612879456,0.42564523396989246,0.5471182226875502,0.5443540877784686,0.49653754783462883
