# FEAT_ID     Score                   Feature Expression
236           0.90100338614700104     (mp_bandgap / (min:vdw_radius_mm3 - min:covalent_radius_cordero))
237           0.900971149194005783    ((min:vdw_radius_mm3 - min:covalent_radius_slater) * (min:vdw_radius * mp_bandgap))
238           0.900960300845515594    ((max:mendeleev_number * mp_bandgap) * cbrt(ave:covalent_radius_cordero))
239           0.900946511252988635    ((min:vdw_radius_mm3 + ave:covalent_radius_slater) * (mp_bandgap / min:vdw_radius_mm3))
240           0.900877551055879078    ((max:mendeleev_number * mp_bandgap) / cbrt(ave:first_ion_en))
241           0.90086730530606296     ((min:vdw_radius_mm3 * mp_bandgap) * sqrt(max:en_allen))
242           0.900861988173542461    ((max:mendeleev_number * mp_bandgap) * cbrt(ave:period))
243           0.900835143455114284    ((min:covalent_radius_pyykko_double * mp_bandgap) / (min:covalent_radius_pyykko_double + min:covalent_radius_pyykko_triple))
244           0.900824756884396116    ((min:vdw_radius_alvarez * mp_bandgap) / cbrt(min:period))
245           0.900814346640363306    ((mp_bandgap / min:vdw_radius_mm3) * min:atomic_radius_rahm)
246           0.900779781131919366    ((min:covalent_radius_pyykko_double + min:covalent_radius_pyykko_triple) * (mp_bandgap / min:covalent_radius_pyykko_triple))
247           0.900770986018996189    ((ave:covalent_radius_pyykko * mp_bandgap) / (max:mendeleev_number * ave:covalent_radius_cordero))
248           0.900763955850628406    ((max:en_pauling * mp_bandgap) / (max:en_allen + mp_bandgap))
249           0.900762063007108593    ((mp_bandgap / max:mendeleev_number) / (min:atomic_radius_rahm - min:covalent_radius_slater))
