ID,exfoliation_energy (J/m^2),min:bulk_modulus (GPa),min:thermal_conductivity (W / m / K),min:evaporation_heat (KJ / mol),max:num_p_valence,ave:num_p_valence,min:boiling_point (K),ave:thermal_conductivity (W / m / K),var:heat_capacity_molar (J / mol / K),ave:hhi_r,var:num_p_valence,ave:electron_affinity (eV),max:electron_affinity (eV),min:melting_point (K),min:heat_of_formation (KJ / mol),max:heat_capacity_molar (J / mol / K),ave:icsd_volume (cm^3 / mol),ave:mendeleev_number,min:vdw_radius_uff (pm),max:thermal_conductivity (W / m / K),var:electron_affinity (eV),max:mendeleev_number,ave:vdw_radius_uff (pm),sum:thermal_conductivity (W / m / K),ave:heat_capacity_molar (J / mol / K),ave:bulk_modulus (GPa),min:num_valance,perimeter_area_ratio (AA^-1),max:icsd_volume (cm^3 / mol),ave:atomic_volume (cm^3 / mol),ave:evaporation_heat (KJ / mol)
3606,0.28394811451965846,1.1,0.0089,15.579091192355275,5.0,3.0,90.19,31.345159999999996,18.841069555555542,1866.6666666666665,4.666666666666666,1.9132794999999998,3.612725,54.8,121.302,33.949,19.473333333333333,85.66666666666666,302.3,94.0,1.549425083382167,101.0,349.0,188.07095999999999,28.89233333333333,79.06868028350742,6.0,1.1289300332347318,29.05,13.309999999999999,125.99636373078509
3114,1.8319504321356235,45.0,22.0,131.8,0.0,0.0,1363.0,113.99999999999999,0.008106888888888799,866.6666666666665,0.0,1.4351517026540979,2.113227553981147,922.0,147.1,25.06,21.543333333333333,65.66666666666666,302.1,160.0,0.9195737203058044,73.0,307.23333333333335,342.0,24.932666666666663,66.66666666666666,2.0,1.5275751275079328,23.48,12.866666666666665,228.73333333333335
3034,0.4935948125875536,7.7,0.205,10.5,4.0,3.0,717.824,17.6025,1.0,1400.0,1.0,1.2169235950000001,2.07710403,386.0,195.2,24.7,28.04,88.0,403.5,35.0,0.7399103807567893,94.0,416.6,70.41,23.7,26.85,6.0,0.9472756819877712,30.32,16.9,94.15
915,0.7155608468327842,7.7,0.205,10.5,4.0,2.2857142857142856,717.824,16.659285714285712,2.7156489795918395,1514.2857142857142,2.204081632653061,1.135901727142857,2.07710403,302.93,271.96,26.03,22.240000000000002,86.57142857142857,403.5,29.0,0.6643963311776917,94.0,423.38571428571424,233.23,24.60285714285714,50.39551870660234,6.0,0.7379359230382905,25.76,13.385714285714286,158.95714285714286
143,0.2878408453797652,65.0,3.0,49.8,4.0,2.5,1263.0,42.5,0.255024999999999,3450.0,2.25,1.135438,1.970876,429.32,196.6,26.74,30.04,85.5,446.3,82.0,0.697956651844,92.0,446.65,170.0,26.235,72.09646442026789,13.0,1.0551973558191248,33.94,18.1,137.45
1747,0.4723624565072543,7.7,0.205,10.5,4.0,2.0,717.824,50.1025,1.1130249999999995,1850.0,4.0,1.369680245,2.07710403,386.0,277.17,24.81,18.44,79.0,287.2,100.0,0.5004484115837262,94.0,345.35,200.41,23.755,93.85,6.0,1.1042887538405093,25.76,11.1,199.8
3624,0.3119165808174699,1.1,0.0089,10.5,5.0,3.6,238.6,10.885560000000002,27.527504239999992,2560.0,3.4400000000000004,2.459412812,3.612725,172.2,121.302,33.949,25.554000000000002,87.80000000000001,316.5,54.0,1.066072604764349,99.0,382.58000000000004,108.8556,27.5796,37.519999999999996,5.0,0.7226741810233647,29.05,15.84,148.36399999999998
1613,0.4892777101910798,46.798939497262666,0.0277,6.54,5.0,4.0,85.01,11.42216,5.6529817599999985,2160.0,4.0,2.7853517600000006,3.4011897000000006,53.53,79.335,31.304,16.666000000000004,92.00000000000001,317.0,57.0,1.5170254733737751,102.0,332.52,57.1108,30.115199999999998,77.43915159781014,7.0,0.972684821666749,17.65,15.860000000000001,156.832
785,1.3231714352506265,8.3,0.52,59.7,4.0,2.6666666666666665,958.1,133.67999999999998,0.1893175555555563,4500.0,3.5555555555555554,1.7587799999999998,2.02067,490.0,227.2,25.363000000000003,23.81,86.0,349.5,400.0,0.13717274419999995,93.0,396.8333333333333,401.04,25.055333333333337,52.199999999999996,11.0,1.3329190501608952,29.81,13.366666666666667,141.33333333333331
1473,0.44222239377455685,7.7,0.205,10.5,4.0,3.0,717.824,13.65375,0.6768750000000014,2950.0,3.0,1.7871795225,2.07710403,386.0,277.17,24.6,23.8575,83.75,316.5,54.0,0.25216866014735273,94.0,381.75,327.69,23.174999999999997,48.275,5.0,0.7247666884465898,25.76,14.325,177.875
3936,0.3696216735678464,1.9,0.12,29.56,5.0,2.909090909090909,331.9,27.043636363636363,574.2984694214875,6754.545454545454,4.991735537190083,1.964998254545455,3.3635882000000006,265.9,111.85,75.69,38.29636363636364,85.81818181818181,289.9,72.0,1.4270850358919502,98.0,379.6545454545454,594.96,43.988181818181815,83.87272727272727,10.0,0.43558538318801876,65.14,17.372727272727275,159.7490909090909
3196,0.46829345222402563,8.3,0.52,59.7,4.0,2.0,958.1,23.46,0.27933224999999995,4500.0,4.0,1.8073549549391654,2.5700308197566617,490.0,159.3,26.32,23.362499999999997,64.5,245.1,85.0,0.5217824365318721,93.0,345.55,93.84,25.4765,36.9,1.0,1.117946982572539,29.81,13.372499999999999,122.1
1713,0.5274016633298737,46.798939497262666,0.0277,6.54,5.0,4.0,85.01,7.270775,5.215326749999995,1600.0,3.0,2.6583922750000006,3.4011897000000006,53.53,79.335,31.304,17.215000000000003,96.75,336.4,29.0,1.6552440437598923,102.0,361.875,58.1662,29.9855,55.70349405708552,7.0,0.8442697618464454,19.6,15.775000000000002,72.48
5825,0.33275530836646866,7.7,0.205,10.5,4.0,3.0,553.0,44.770199999999996,1.1544899600000011,2210.0,2.4,1.544583818,2.07710403,317.3,277.17,25.52,23.455000000000002,83.4,314.8,430.0,0.48741672252768753,94.0,389.46999999999997,447.702,23.4718,22.520000000000003,3.0,0.7461407974250363,25.76,15.229999999999999,74.94
199,1.5044271350993002,8.3,0.52,59.7,4.0,2.6666666666666665,958.1,143.67999999999998,3.755555555556524e-05,4466.666666666667,3.5555555555555554,1.781113333333333,2.02067,490.0,227.2,25.363000000000003,25.556666666666665,85.66666666666666,314.8,430.0,0.11477479308888892,93.0,385.26666666666665,431.04,25.358666666666668,38.86666666666666,11.0,1.233247292189506,29.81,14.433333333333334,124.49999999999999
1800,0.4375320177361192,7.7,0.205,10.5,4.0,3.0,717.824,14.40375,1.3266750000000003,1950.0,3.0,1.6383280225,2.07710403,386.0,277.17,25.36,23.7325,83.5,317.0,57.0,0.5775731542729201,94.0,381.875,230.46,23.365,55.775,6.0,0.762083408395218,25.76,14.35,197.375
4488,0.3500270645846581,1.1,0.0089,15.579091192355275,5.0,2.833333333333333,90.19,25.348106666666666,10.008585249999994,2100.0,4.138888888888889,1.5246642499999998,3.612725,54.8,80.9,33.949,31.038333333333334,78.0,302.3,94.0,1.031401283383896,101.0,359.73333333333335,608.35456,29.415499999999998,65.31968709192779,1.0,0.5167194026178358,93.09,20.638333333333335,80.82454559617763
1941,0.498288836748228,1.9,0.12,29.56,5.0,2.5,331.9,215.06,633.5288999999999,4150.0,6.25,2.3327941,3.3635882000000006,265.9,111.85,75.69,41.095,84.5,314.8,430.0,1.0625364765948109,98.0,366.85,860.24,50.519999999999996,50.95,11.0,1.031143671391684,65.14,16.9,141.82999999999998
5607,0.5615877319607279,1.9,0.12,29.56,5.0,2.25,331.9,102.235,465.9747784999999,4375.0,5.1875,2.2112337357328262,3.3635882000000006,234.28,61.38,75.69,32.645,84.25,270.5,400.0,0.5793690639831854,98.0,364.85,1635.76,38.369,43.800000000000004,11.0,0.6706340155203602,65.14,15.475,113.09
3304,0.4207482123452428,56.79963952619768,0.1805,0.904,0.0,0.0,20.28,34.1444,3.3357369599999984,3605.241167019713,0.0,0.766608,0.81626,14.01,217.998,28.836,28.786,93.4,288.6,170.0,0.0006163302760000009,103.0,292.8,341.444,27.9228,107.43971162095815,1.0,1.2898160781926489,32.02,13.186000000000002,165.5232
5772,0.9791729170663426,65.0,0.02658,15.579091192355275,4.0,3.5,90.19,50.7666125,4.036350937499998,1725.0,1.75,1.5602899375,1.970876,54.8,196.6,29.378,20.81125,95.125,349.5,400.0,0.06151940020665235,101.0,374.1875,1624.5316,27.84875,81.31627553157642,6.0,0.48772914460951483,33.94,14.7625,60.26193199522206
4208,0.6603942215445863,7.7,0.02658,10.5,4.0,2.8,90.19,2.5264480000000002,3.8633282100000006,1330.0,3.36,1.7520815258793911,2.2256767429313045,54.8,61.38,29.378,20.137999999999998,92.19999999999999,270.5,8.3,0.12864912695330782,101.0,331.5,25.26448,28.2917,53.933624510313365,6.0,0.6565334739853848,25.76,14.39,27.947454715413166
5588,0.8803208873918648,46.798939497262666,0.02658,6.54,5.0,3.2222222222222223,85.01,133.35167555555552,9.856991999999993,1388.888888888889,5.283950617283951,2.463562444444445,3.4011897000000006,53.53,79.335,31.304,14.98777777777778,91.88888888888889,336.4,400.0,1.1031916975243252,102.0,342.27777777777777,2400.33016,28.802,81.1223042596484,6.0,0.8229912214085885,17.36,13.422222222222224,106.89767679915059
5685,1.4519284164597444,70.0,0.02658,15.579091192355275,4.0,2.4615384615384617,90.19,39.862510769230774,4.933083786982247,2284.6153846153848,3.7869822485207103,1.4599951688184973,2.319978597320232,54.8,130.4,29.378,17.03153846153846,86.23076923076924,276.3,170.0,0.19095030613264022,101.0,330.4,1036.42528,27.63646153846154,107.60371744647524,5.0,0.705801208156972,18.15,12.425384615384617,195.24867150298786
461,0.28951318740064774,7.7,0.449,41.95,5.0,3.333333333333333,457.5,5.632666666666666,185.7306888888889,4700.0,5.555555555555555,2.102024533333333,3.0590368,386.7,106.757,54.43,36.66,70.99999999999999,329.5,16.0,1.831744957100942,97.0,409.8333333333333,16.898,44.79333333333333,24.133333333333333,3.0,1.167042746617675,42.51,22.133333333333333,138.86666666666667
180,0.3677083798565582,7.7,0.205,10.5,4.0,3.6,717.824,9.723,1.5362160000000014,1960.0,0.24,1.664662418,2.07710403,386.0,264.4,25.23,27.54,91.6,403.5,24.0,0.25516212496373786,94.0,418.9,48.615,23.712,21.42,6.0,1.1781295775347713,30.21,16.659999999999997,84.38
3567,0.6455865771715684,46.798939497262666,0.02658,6.54,5.0,4.285714285714285,85.01,0.8764485714285715,4.6200445714285685,2042.8571428571427,0.2040816326530612,2.1610674142857142,3.4011897000000006,53.53,79.335,31.304,21.828571428571426,98.71428571428571,336.4,3.0,0.659708365936876,102.0,373.8285714285714,12.27028,28.886,64.55942879229887,6.0,0.7152348120434211,33.94,16.742857142857144,22.77389622529512
986,0.16670637585446493,1.1,0.0089,20.41,5.0,4.25,238.6,15.006675,21.575349187499988,1225.0,1.6875,3.0177217499999998,3.612725,172.2,121.302,33.949,27.345000000000002,95.25,394.7,60.0,1.0620866025316877,99.0,403.025,120.0534,31.267249999999997,24.959484675901948,7.0,0.6355895276694948,29.05,17.424999999999997,97.3075
350,0.3022496124401135,1.9,0.12,29.56,5.0,3.75,331.9,4.34,453.13229999999993,5825.0,4.6875,2.5994411500000005,3.3635882000000006,265.9,111.85,75.69,57.097500000000004,79.75,334.5,17.0,1.7517621420711083,98.0,397.79999999999995,34.72,63.4,11.675,3.0,0.7298768714604582,65.14,22.575,113.92
3563,0.2963852956512342,1.1,0.0089,20.41,5.0,3.333333333333333,238.6,26.6726,17.401066888888877,1133.3333333333333,5.555555555555555,2.4588166666666664,3.612725,172.2,121.302,33.949,23.293333333333333,86.33333333333333,291.2,80.0,2.663008883472223,99.0,360.2,80.0178,30.999333333333333,57.4,7.0,1.324400789030205,29.05,14.833333333333332,126.94
795,0.27665382556383405,1.9,0.12,29.56,5.0,4.5,331.9,12.59,488.64421874999994,6175.0,0.75,2.7236911500000005,3.3635882000000006,265.9,111.85,75.69,54.23500000000001,95.75,418.9,50.0,1.2284047037961079,98.0,419.92499999999995,201.44,62.927499999999995,6.925,15.0,0.44510008532076656,65.14,20.9,30.269999999999996
3276,0.3528731625859118,8.3,0.52,59.7,4.0,2.6666666666666665,958.1,24.346666666666668,0.05489088888888807,7033.333333333333,3.5555555555555554,2.0564466666666665,2.128,490.0,227.2,25.86,24.906666666666666,84.66666666666666,275.4,72.0,0.0025599397555555624,93.0,372.1333333333333,73.04,25.528666666666666,82.19999999999999,16.0,1.2363652541325965,29.81,14.033333333333333,196.46666666666664
4238,0.24460306237607915,9.6,0.02658,0.904,4.0,2.0,20.28,1.7545745454545456,4.113092694214873,2566.018712281688,3.454545454545455,0.9544607272727272,1.4611135,14.01,179.1,29.378,27.125454545454545,91.81818181818181,288.6,18.0,0.17540562926919834,103.0,341.2818181818182,38.600640000000006,28.05218181818182,51.202065591534534,1.0,0.6421424709360581,62.88,16.854545454545452,27.95748770631101
5282,0.5293873330373472,11.0,0.02658,6.54,5.0,3.230769230769231,85.01,21.86507230769231,7.156128520710057,2192.3076923076924,4.792899408284024,2.0515828230769237,3.4011897000000006,53.53,79.335,31.304,17.627692307692307,80.23076923076924,245.1,85.0,1.6975035634992073,102.0,322.5076923076923,284.24594,28.953692307692307,71.6239815027033,1.0,0.8114868189589042,21.63,14.815384615384616,145.99825181362047
599,0.19418975430622115,1.9,0.12,29.56,5.0,3.333333333333333,331.9,6.08,503.92542222222215,5366.666666666667,5.555555555555555,2.2905988,3.3635882000000006,265.9,111.85,75.69,64.38666666666666,70.0,370.3,18.0,2.3026125050247206,98.0,402.7,18.24,59.81666666666666,4.466666666666667,2.0,0.9408903796060009,65.14,28.666666666666664,67.03999999999999
3382,0.4754043303942602,1.1,0.0089,15.579091192355275,5.0,3.5,90.19,71.68587,6.178280583333328,733.3333333333333,2.583333333333333,1.7931964999999999,3.612725,54.8,121.302,33.949,19.256666666666668,95.66666666666666,314.8,430.0,0.6655124065800835,101.0,351.5833333333333,430.11521999999997,29.4685,67.58736056701484,6.0,0.835247986212929,29.05,14.166666666666664,56.13772746157017
2828,0.46090141467044393,8.3,0.52,59.7,4.0,2.8,958.1,94.312,0.3246165600000021,4000.0,2.16,1.385534,2.02067,490.0,227.2,25.363000000000003,24.53,87.8,420.5,235.0,0.605096607744,93.0,432.26,2829.36,24.8978,35.38,3.0,0.6191635426834486,29.81,13.9,149.46
4760,0.23268046303319168,9.6,0.02658,15.579091192355275,4.0,2.4615384615384617,90.19,3.8009723076923074,1.9241453254437868,1038.4615384615386,3.78698224852071,1.7010500983866654,2.5700308197566617,54.8,179.1,29.378,19.273846153846154,81.69230769230771,296.1,18.0,0.4541185536598241,101.0,334.9769230769231,49.41264,28.336461538461542,84.49602513878294,2.0,0.829469205737362,62.88,13.889230769230771,88.51020996452633
4099,0.2771646182279487,9.6,0.02658,15.579091192355275,4.0,2.769230769230769,90.19,23.322004615384614,1.3982757869822497,1138.4615384615386,2.1775147928994083,1.1636678846153845,1.4611135,54.8,179.1,29.378,25.043846153846154,82.92307692307692,334.5,67.0,0.18479279381719824,101.0,377.8153846153846,303.18606,28.32353846153846,62.718637381050456,2.0,0.717611719294594,62.88,17.076923076923077,138.61951064203745
4506,0.28309192187343574,7.7,0.205,10.5,4.0,2.2857142857142856,717.824,138.6885714285714,0.6966979591836747,1614.2857142857142,3.9183673469387754,1.6563823028571427,2.07710403,386.0,277.17,24.44,20.35857142857143,82.14285714285714,309.6,400.0,0.25270838012009167,94.0,374.65714285714284,970.82,23.42142857142857,88.68571428571428,6.0,0.7348717973618796,25.76,12.247142857142855,210.74285714285713
2032,0.34252239351247,7.7,0.449,41.95,5.0,3.333333333333333,457.5,24.299333333333333,179.8672222222222,5866.666666666666,5.555555555555555,2.2266911999999994,3.0590368,386.7,106.757,54.43,33.24666666666666,87.66666666666666,289.9,72.0,1.38559839567872,97.0,396.6333333333333,145.796,44.94666666666666,65.13333333333333,10.0,0.8461223894168002,42.51,20.1,152.1
5625,0.9047570655746466,11.0,0.02658,15.579091192355275,4.0,3.3684210526315788,90.19,0.8889231578947367,5.254889817174512,1605.2631578947369,1.4958448753462603,1.4274192178691223,2.5700308197566617,54.8,249.229,29.378,17.16,94.36842105263159,296.1,7.8,0.2357843478928215,101.0,357.9473684210526,16.88954,27.886842105263156,67.01992268719945,5.0,0.6810109631714816,18.99,13.93578947368421,44.40674660529571
3021,0.943679073727743,6.3,0.52,59.7,4.0,2.0,958.1,37.21,1.3699484999999976,3575.0,4.0,1.7898242049391655,2.5700308197566617,370.96,107.5,28.23,27.894999999999996,64.25,296.1,140.0,0.564403268857659,93.0,358.85,148.84,26.319000000000003,35.725,1.0,1.0841674731569304,39.76,16.0225,109.57499999999999
6349,0.6066079572580644,7.7,0.205,10.5,4.0,2.0,717.824,36.1025,2.4964000000000004,5050.0,4.0,2.102552015,2.128,386.0,277.17,25.86,20.43,81.0,275.4,72.0,0.0006475999405602253,94.0,339.45,144.41,24.28,118.85,6.0,1.2688372387714568,25.76,12.3,240.25
3265,0.4841085563396736,65.0,3.0,49.8,4.0,3.0,1263.0,8.0,0.0,4325.0,3.0,1.481657,1.970876,722.7,196.6,25.73,31.06,81.5,314.1,23.0,0.7180056898830001,92.0,413.775,64.0,25.73,76.25,16.0,0.8416505386896238,33.94,18.775,181.1
73,0.30106952728122366,1.1,0.0089,20.41,5.0,3.333333333333333,238.6,24.005933333333335,14.540426888888883,3699.9999999999995,5.555555555555555,3.1178166666666667,3.612725,172.2,121.302,33.949,24.4,88.66666666666666,275.4,72.0,0.48986851680555554,99.0,354.9333333333333,72.0178,31.252666666666663,77.39999999999999,7.0,1.2309609398860069,29.05,15.499999999999998,170.2733333333333
909,0.2859807336003438,1.1,0.0089,20.41,5.0,3.333333333333333,238.6,40.00593333333333,16.279217999999986,1300.0,5.555555555555555,3.1818095324400772,3.612725,172.2,121.302,33.949,24.43,91.33333333333333,276.3,120.0,0.3713762803647737,99.0,355.23333333333335,360.0534,31.095999999999997,24.066666666666666,7.0,0.7464894831056919,29.05,15.533333333333331,51.873333333333335
3508,0.7316706566321051,11.0,0.02658,15.579091192355275,4.0,3.7142857142857144,90.19,0.08641428571428571,6.295288979591833,1814.2857142857142,0.20408163265306123,1.2569687857142857,1.4611135,54.8,249.229,29.378,17.825714285714284,97.85714285714285,350.0,0.236,0.10418766092698978,101.0,368.48571428571427,1.2098,27.79114285714286,57.5043148932302,5.0,0.6791339559591224,18.99,14.857142857142858,25.356493708825198
5286,0.22354083425148585,11.0,0.0277,6.54,5.0,3.333333333333333,85.01,27.518466666666665,8.892127999999994,1933.3333333333333,5.555555555555555,2.3956346333333336,3.4011897000000006,53.53,79.335,31.304,16.515,80.16666666666667,245.1,85.0,2.0404598815647597,102.0,313.65,330.2216,29.195999999999998,61.365959664841775,1.0,0.9746579834357347,21.63,14.766666666666666,85.69333333333333
359,0.4663407226120941,7.7,0.205,10.5,4.0,2.6666666666666665,717.824,18.136666666666667,0.802222222222224,3599.9999999999995,3.5555555555555554,1.69053802,2.07710403,386.0,277.17,24.6,23.22333333333333,80.33333333333333,316.5,54.0,0.2988665601746402,94.0,374.5,163.23,23.333333333333332,61.8,5.0,0.8263961367051107,25.76,13.933333333333332,233.66666666666666
3172,0.4790530319841335,7.7,0.205,10.5,4.0,2.6666666666666665,717.824,7.47,1.2376888888888882,1200.0,3.5555555555555554,1.4110693533333334,2.07710403,386.0,277.17,25.06,23.063333333333333,79.66666666666666,317.5,22.0,0.8872043810449426,94.0,374.8333333333333,22.41,23.486666666666665,41.8,4.0,1.3180165401058856,25.76,13.866666666666665,147.86666666666667
5918,2.2418580495949794,46.798939497262666,0.02658,6.54,5.0,3.2222222222222223,85.01,133.35167555555552,9.856991999999993,1388.888888888889,5.283950617283951,2.463562444444445,3.4011897000000006,53.53,79.335,31.304,14.98777777777778,91.88888888888889,336.4,400.0,1.1031916975243252,102.0,342.27777777777777,2400.33016,28.802,81.1223042596484,6.0,0.7550732633912681,17.36,13.422222222222224,106.89767679915059
4401,0.3273613861116079,1.9,0.12,29.56,5.0,2.5,331.9,11.56,633.2772249999999,4750.0,6.25,1.8947941000000004,3.3635882000000006,265.9,111.85,75.69,44.215,73.5,312.4,23.0,2.157356108194811,98.0,365.65,46.24,50.525,87.209909227993,4.0,1.3082169093335603,65.14,18.8,298.28
3615,0.3036705797988253,7.7,0.02583,20.055855572740406,5.0,2.6666666666666665,77.4,7.49161,168.83407022222224,2299.9999999999995,4.222222222222222,0.5793455999999999,3.0590368,63.29,106.757,54.43,27.619999999999997,82.66666666666666,317.5,22.0,3.4390077236787198,100.0,377.8333333333333,44.94966,36.20466666666666,58.35496095923634,4.0,1.0703527113086442,42.51,17.866666666666667,161.5352851909135
4407,0.5372482734277881,7.7,0.02658,0.904,5.0,1.5625,20.28,1.2629000000000001,38.107004484375004,2530.2476955607353,4.12109375,1.08106120625,3.0590368,14.01,106.757,54.43,30.023125,96.4375,288.6,18.0,0.40456762270320057,103.0,322.98125,40.412800000000004,30.557125,56.8141849992744,1.0,0.5959078862757642,62.88,16.349999999999998,16.873840997611023
5701,0.9203994095360772,3.1,0.02658,2.33,5.0,3.2222222222222223,90.19,21.623164444444445,69.20358558024691,2122.222222222222,3.0617283950617282,1.4436875333333332,3.0590368,54.8,89.0,54.43,26.034444444444443,85.55555555555554,302.3,100.0,0.4559718909809977,101.0,359.27777777777777,778.43392,31.516444444444442,69.71513834479263,1.0,0.5785945271724916,75.63,18.025555555555552,53.306060794903516
538,0.3775823948370269,46.798939497262666,0.0277,6.54,5.0,3.75,85.01,22.020775,8.177402999999998,3400.0,4.6875,2.8258922750000006,3.4011897000000006,53.53,79.335,31.304,15.765,92.25,312.0,88.0,0.9929013816348924,102.0,330.29999999999995,176.1662,29.653,106.31117139409658,7.0,0.9665113045479506,16.42,14.932500000000001,189.405
423,0.31140233157691877,1.9,0.12,29.56,5.0,2.9411764705882355,331.9,7.070588235294117,585.3612179930794,5129.411764705883,6.055363321799308,2.10499305882353,3.3635882000000006,265.9,111.85,75.69,51.8935294117647,67.94117647058823,334.5,17.0,2.262945327704315,98.0,384.1470588235294,120.2,55.44764705882353,18.0,3.0,0.6300257818425856,65.14,21.976470588235294,168.50588235294117
577,0.3135900205824857,1.9,0.12,29.56,5.0,3.333333333333333,331.9,7.413333333333333,569.6437555555556,5133.333333333333,5.555555555555555,2.268725466666667,3.3635882000000006,265.9,111.85,75.69,49.31666666666666,82.33333333333333,317.5,22.0,2.397448809684276,98.0,385.09999999999997,44.48,58.813333333333325,37.93333333333333,4.0,0.9069106172268283,65.14,19.2,160.57333333333332
3422,0.2802083413851849,7.7,0.205,10.5,4.0,3.1428571428571432,717.824,33.56035714285714,3.882083943877549,1207.142857142857,1.5510204081632653,1.6547681621428572,2.07710403,386.0,177.8,26.99,27.445,85.28571428571428,339.9,200.0,0.3886441235180772,94.0,409.15714285714284,469.845,24.156357142857143,22.735714285714284,2.0,0.7334901187711855,44.19,16.75714285714286,102.29285714285714
1518,0.2969751162456789,1.1,0.0089,20.41,5.0,3.75,238.6,5.506675,14.815185187499997,1150.0,4.6875,2.72929375,3.612725,172.2,121.302,33.949,26.205000000000002,87.0,317.5,22.0,2.3413523204296873,99.0,375.4,44.0534,31.72675,28.325,4.0,0.7740748635730398,29.05,16.674999999999997,120.95750000000001
5181,0.5261236775456994,31.0,0.02658,15.579091192355275,4.0,3.4,90.19,5.015948,3.280584782222223,2500.0,1.04,1.1939887666666666,1.4611135,54.8,164.0,29.378,25.948,90.6,350.0,35.0,0.15147140068449552,101.0,379.94,75.23922,27.919466666666665,60.82898945473902,2.0,0.7849808179505783,56.08,17.74666666666667,76.28078804874649
1015,0.33910614953569834,46.798939497262666,0.0277,6.54,5.0,3.333333333333333,85.01,18.018466666666665,9.987470222222214,3933.333333333333,5.555555555555555,2.5732618,3.4011897000000006,53.53,79.335,31.304,16.996666666666666,85.66666666666666,316.5,54.0,1.3709292151968204,102.0,329.76666666666665,54.0554,29.06933333333333,87.86595966484177,5.0,1.6218949083868617,18.15,15.0,231.02666666666664
1156,0.8470934050524324,42.0,35.0,59.1,0.0,0.0,1038.0,55.66666666666666,0.1317555555555554,2433.3333333333335,0.0,0.8821441851066336,2.550432555319901,594.1,111.8,26.79,44.58333333333333,35.0,284.8,97.0,1.3915930430944197,75.0,337.6666666666667,167.0,26.53333333333333,62.32031611092327,2.0,1.009027891102471,56.08,26.833333333333336,115.7
4984,0.43487680736558887,42.0,3.0,49.8,4.0,2.2,1263.0,42.400000000000006,0.09494399999999997,3240.0,3.3600000000000003,1.4599504,1.970876,722.7,196.6,26.07,23.962000000000003,81.20000000000002,283.4,91.0,0.17564331249024007,92.0,380.56,212.0,25.766000000000002,106.4,10.0,1.183060951185959,33.94,14.520000000000001,210.40000000000003
4680,0.3364035952142165,11.0,0.02658,15.579091192355275,4.0,2.588235294117647,90.19,22.723081176470586,5.031489356401382,2888.235294117647,3.6539792387543253,1.2339982647058823,1.4611135,54.8,159.3,29.378,18.048235294117646,79.23529411764707,245.1,85.0,0.10159436898820934,101.0,329.77647058823527,386.29238,27.722235294117645,90.53920290327912,1.0,0.7823881840436406,21.63,13.141176470588235,187.49235312446518
5095,0.5893419787698063,1.1,0.0089,20.41,5.0,2.5,238.6,215.00445,18.485700249999987,1200.0,6.25,2.4573625,3.612725,172.2,121.302,33.949,23.05,85.0,314.8,430.0,1.3348625064062505,99.0,354.75,860.0178,29.6495,50.55,7.0,1.0709544205942299,29.05,14.5,137.255
827,0.4003907365198857,7.7,0.205,10.5,4.0,3.6,553.0,0.21739999999999998,0.3032102400000013,2640.0,0.24,1.544905218,2.07710403,317.3,277.17,23.824,23.052,92.4,403.5,0.236,0.42485336324131706,94.0,407.98,2.174,23.1496,9.02,5.0,0.8156221133417718,25.76,16.1,26.220000000000002
695,3.284722007121098,140.0,23.0,304.6,0.0,0.0,2840.0,211.5,0.21159999999999915,2050.0,0.0,0.8305,1.235,1356.6,337.4,25.36,17.55,60.5,312.4,400.0,0.16362025000000005,72.0,330.95,846.0,24.9,156.25990922799298,4.0,1.3046045495735379,23.29,10.6,435.8
5396,0.08394699154938887,7.7,0.449,41.95,5.0,3.5714285714285716,457.5,16.60642857142857,172.46222448979591,4800.0,5.1020408163265305,2.277026285714286,3.0590368,386.7,106.757,54.43,35.40714285714286,84.14285714285715,317.0,57.0,1.5288511111335183,97.0,412.0,116.245,46.12428571428571,62.64285714285714,17.0,0.6538789801110867,42.51,21.47142857142857,246.53571428571428
3038,0.2698343232194364,57.36488287770901,0.02583,20.055855572740406,3.0,2.0,77.4,24.01722,2.1966079999999977,3000.0,2.0,-0.7459999999999999,0.562,63.29,376.6,29.124,20.026666666666664,89.66666666666666,289.9,72.0,0.8554319999999997,100.0,340.6333333333333,72.05166,28.075999999999997,98.243255251806,5.0,1.0731622112028323,22.68,14.5,137.50390371516028
4451,0.3854058871881627,7.7,0.205,10.5,4.0,2.8,717.824,53.522999999999996,3.5046937599999985,1220.0,2.56,1.4735858179999999,2.07710403,386.0,177.8,26.99,29.704,76.2,339.9,200.0,0.6646206708524154,94.0,397.91999999999996,267.615,24.2038,19.62,2.0,0.7287018405461765,44.19,18.54,96.22
683,0.7567006984040863,17.0,0.0277,6.54,5.0,3.333333333333333,85.01,66.68513333333333,6.420138888888889,1500.0,5.555555555555555,2.2756431333333333,3.4011897000000006,53.53,79.335,31.304,25.676666666666666,73.33333333333333,336.4,200.0,2.533710147470243,102.0,337.5666666666666,200.0554,29.51233333333333,36.865959664841775,2.0,1.0275894934112246,44.19,21.366666666666667,55.559999999999995
4700,0.29415167702642075,1.1,0.0089,20.41,5.0,3.75,238.6,31.881675,16.532904249999994,1812.5,4.6875,2.888832375,3.612725,172.2,121.302,33.949,26.4725,82.625,245.1,170.0,1.5745170726207345,99.0,365.36249999999995,1020.2136,31.602999999999998,40.95,1.0,0.37483863685955277,29.05,16.853749999999998,136.8075
